movieID	actorID	actorName	ranking
581	tom_hanks	Tom Hanks	14
581	whoopi_goldberg	Whoopi Goldberg	4
582	andre_damant	Andrée Damant	5
582	berthe_bagoe	Berthe Bagoe	6
582	eloise_rauth	Eloise Rauth	7
582	hubert-kounde	Hubert Kounde	2
582	jany-holt	Jany Holt	8
582	jeanpierre_cassel	Jean-Pierre Cassel	9
582	julie_mauduech	Julie Mauduech	1
582	marc-berman	Marc Berman	10
582	mathieu_kassovitz	Mathieu Kassovitz	3
582	rywka_wajsbrot	Rywka Wajsbrot	11
582	tadek_lokcinski	Tadek Lokcinski	12
582	vincent_cassel	Vincent Cassel	4
583	alexandre_rockwell	Alexandre Rockwell	6
583	antonio_neiwiller	Antonio Neiwiller	3
583	antonio_petrocelli	Antonio Petrocelli	11
583	carlo_mazzacurati	Carlo Mazzacurati	4
583	claudia_della_seta	Claudia Della Seta	15
583	conchita-airoldi	Conchita Airoldi	7
583	giaovanna_bozzolo	Giaovanna Bozzolo	16
583	giovanna_bozzolo	Giovanna Bozzolo	17
583	giulio-base	Giulio Base	12
583	guillio_base	Guillio Base	18
583	italo_spinelli	Italo Spinelli	19
583	jennifer_beals	Jennifer Beals	5
583	marco_paolini	Marco Paolini	8
583	moni_ovadia	Moni Ovadia	14
583	nanni_moretti	Nanni Moretti	1
583	raffaella_lebboroni	Raffaella Lebboroni	20
583	renato-carpentieri	Renato Carpentieri	2
583	roberto-nobile	Roberto Nobile	9
583	sebastiano_nardone	Sebastiano Nardone	10
583	umberto_contarello	Umberto Contarello	13
585	alanna_ubach	Alanna Ubach	36
585	ann_b_davis	Ann B. Davis	10
585	archie_hahn_iii	Archie Hahn III	13
585	arnold_turner	Arnold Turner	41
585	barry_williams	Barry Williams	29
585	beverly_archer	Beverly Archer	34
585	christine_taylor	Christine Taylor	42
585	christopher_daniel_barnes	Christopher Daniel Barnes	6
585	christopher_knight	Christopher Knight	16
585	david_graf	David Graf	12
585	david_leisure	David Leisure	18
585	david_proval	David Proval	23
585	davy_jones	Davy Jones	15
585	eve_plumb	Eve Plumb	22
585	florence_henderson	Florence Henderson	14
585	gary_cole	Gary Cole	2
585	henriette_mantel	Henriette Mantel	5
585	jack_noseworthy	Jack Noseworthy	20
585	james_avery	James Avery	8
585	jean_smart	Jean Smart	4
585	jennifer_blanc	Jennifer Blanc	31
585	jennifer_elise_cox	Jennifer Elise Cox	37
585	jesse_lee_soffer	Jesse Lee Soffer	17
585	julie_payne	Julie Payne	21
585	keone_young	Keone Young	30
585	lisa_sutton	Lisa Sutton	32
585	marissa_ribisi	Marissa Ribisi	24
585	maureen_mccormick	Maureen McCormick	19
585	michael_mckean	Michael McKean	3
585	micky_dolenz	Micky Dolenz	11
585	mike_lookinland	Mike Lookinland	33
585	moriah_snyder	Moriah Snyder	39
585	olivia_hack	Olivia Hack	38
585	paul_sutera	Paul Sutera	27
585	peter_tork	Peter Tork	28
585	rd_robb	R.D. Robb	25
585	robert_rothwell	Robert Rothwell	26
585	rupaul	RuPaul	40
585	selma_archerd	Selma Archerd	7
585	shane_conrad	Shane Conrad	9
585	shelley_long	Shelley Long	1
585	steven-gilborn	Steven Gilborn	35
586	1056737-jim_ryan	Jim Ryan	43
586	1057995-gerry_becker	Gerry Becker	9
586	alan_wilder	Alan Wilder	53
586	angela_goethals	Angela Goethals	26
586	ann-whitney	Ann Whitney	52
586	anna_slotky	Anna Slotky	47
586	bill_erwin	Bill Erwin	23
586	billie_bird	Billie Bird	11
586	catherine_ohara	Catherine O'Hara	4
586	clarke_pdevereux	Clarke P.Devereux	21
586	daiana_campeanu	Daiana Campeanu	14
586	dan_charles_zulcoski	Dan Charles Zulcoski	56
586	daniel_stern	Daniel Stern	3
586	devin_ratray	Devin Ratray	42
586	dianne_b_shaw	Dianne B. Shaw	45
586	eddie_korosa	Eddie Korosa	31
586	edward_bruzan	Edward Bruzan	12
586	frank_r_cernugel	Frank R. Cernugel	15
586	gerry-bamman	Gerry Bamman	8
586	hillary_wolf	Hillary Wolf	55
586	hope_davis	Hope Davis	20
586	jane_jenkins	Jane Jenkins	58
586	janet_hirshenson	Janet Hirshenson	59
586	jean_claude_sciore	Jean-Claude Sciore	44
586	jedediah_cohen	Jedediah Cohen	16
586	jeffrey_wiseman	Jeffrey Wiseman	54
586	jim_ortlieb	Jim Ortlieb	38
586	joe_pesci	Joe Pesci	2
586	john_candy	John Candy	7
586	john_hardy	John Hardy	60
586	john_heard	John Heard	5
586	kate_lang_johnson	Kate Lang Johnson	30
586	keegan_connor_tracy	Keegan Connor Tracy	18
586	kenneth_hudson_campbell	Kenneth Hudson Campbell	13
586	kieran_culkin	Kieran Culkin	19
586	kristen_minter	Kristen Minter	35
586	larry_hankin	Larry Hankin	28
586	leo_perion	Leo Perion	40
586	lynn_mansbach	Lynn Mansbach	33
586	macaulay_culkin	Macaulay Culkin	1
586	mark_beltzman	Mark Beltzman	10
586	matt_doherty	Matt Doherty	22
586	michael_c_maronna	Michael C. Maronna	34
586	michael_guido	Michael Guido	27
586	michael_hansen	Michael Hansen	29
586	monica_devereux	Monica Devereux	57
586	peter_pantaleo	Peter Pantaleo	39
586	peter_siragusa	Peter Siragusa	46
586	porscha_radcliffe	Porscha Radcliffe	41
586	ralph_foody	Ralph Foody	25
586	ray_toler	Ray Toler	50
586	richard_j_firfer	Richard J. Firfer	24
586	robert_okrzesik	Robert Okrzesik	37
586	roberts_blossom	Roberts Blossom	6
586	sandra_macat	Sandra Macat	32
586	senta_moses	Senta Moses	36
586	terrie_snell	Terrie Snell	49
586	victor_cole	Victor Cole	17
586	vince_waidzulis	Vince Waidzulis	51
586	virginia-smith	Virginia Smith	48
587	alma_beltran	Alma Beltran	23
587	angelina_estrada	Angelina Estrada	11
587	armelia_mcqueen	Armelia McQueen	8
587	bruce_jarchow	Bruce Jarchow	15
587	charlotte_zucker	Charlotte Zucker	21
587	christopher_keene	Christopher Keene	16
587	demi_moore	Demi Moore	2
587	derek_thompson	Derek Thompson	20
587	faye_brenner	Faye Brenner	24
587	gail_boggs	Gail Boggs	7
587	j_christopher_sullivan	J. Christopher Sullivan	19
587	john_hugh	John Hugh	30
587	laura_drake	Laura Drake	26
587	macka_foley	Macka Foley	14
587	mike-jittlov	Mike Jittlov	22
587	minnie_lindsay	Minnie Lindsay	28
587	patrick_swayze	Patrick Swayze	1
587	phil_leeds	Phil Leeds	17
587	rick_aviles	Rick Aviles	5
587	said_faraj	Said Faraj	12
587	stanley_lawrence	Stanley Lawrence	27
587	stephen-root	Stephen Root	18
587	susan_breslau	Susan Breslau	10
587	thom_curley	Thom Curley	25
587	tom_finnegan	Tom Finnegan	13
587	tony_goldwyn	Tony Goldwyn	4
587	vincent_schiavelli	Vincent Schiavelli	6
587	vivian_bonnell	Vivian Bonnell	9
587	whoopi_goldberg	Whoopi Goldberg	3
587	william_cort	William Cort	29
588	_0012115	Bruce Adler	1
588	brad_kane	Brad Kane	1
588	charles_adler	Charles Adler	1
588	corey_burton	Corey Burton	1
588	douglas-seale	Douglas Seale	1
588	frank_welker	Frank Welker	1
588	gilbert_gottfried	Gilbert Gottfried	1
588	jack_angel	Jack Angel	1
588	jim_cummings	Jim Cummings	1
588	jonathan-freeman	Jonathan Freeman	1
588	lea_salonga	Lea Salonga	1
588	linda_larkin	Linda Larkin	1
588	philip_l_clarke	Philip L. Clarke	1
588	robin_williams	Robin Williams	1
588	scott_weinger	Scott Weinger	1
589	1052894-jim_palmer	Jim Palmer	36
589	abdul_salaam_el_razaac	Abdul Salaam El Razaac	20
589	arnold_schwarzenegger	Arnold Schwarzenegger	1
589	casey_chavez	Casey Chavez	15
589	castulo_guerra	Castulo Guerra	8
589	charles_robert_brown	Charles Robert Brown	14
589	charles_tamburro	Charles Tamburro	43
589	colin_patrick_lynch	Colin Patrick Lynch	31
589	dalton_abbott	Dalton Abbott	10
589	dan_stanton	Dan Stanton	41
589	danny_cooksey	Danny Cooksey	16
589	dean_norris	Dean Norris	35
589	denney_pierce	Denney Pierce	37
589	devaughn_walter_nixon	DeVaughn Walter Nixon	34
589	diane_rodriguez	Diane Rodriguez	38
589	don_lake	Don Lake	27
589	don_stanton	Don Stanton	42
589	earl_boen	Earl Boen	5
589	edward_furlong	Edward Furlong	3
589	ennalls_berl	Ennalls Berl	12
589	gerard_g_williams	Gerard G. Williams	46
589	gwenda_deacon	Gwenda Deacon	18
589	j_rob_jordan	J. Rob Jordan	24
589	jared_lounsberry	Jared Lounsberry	30
589	jenette_goldstein	Jenette Goldstein	9
589	joe_morton	Joe Morton	6
589	ken_gibbel	Ken Gibbel	23
589	leslie_hamilton_gaerren	Leslie Hamilton Gaerren	22
589	linda_hamilton	Linda Hamilton	2
589	lisa_brinegar	Lisa Brinegar	13
589	mark-christopher-lawrence	Mark Christopher Lawrence	28
589	michael_edwards	Michael Edwards	19
589	mike-muscat	Mike Muscat	33
589	nikki_cox	Nikki Cox	17
589	noel_evangelisti	Noel Evangelisti	21
589	pat_kouri	Pat Kouri	26
589	pete_schrum	Pete Schrum	39
589	peter_kent	Peter Kent	25
589	richard-vidan	Richard Vidan	44
589	robert_patrick	Robert Patrick	4
589	robert_winley	Robert Winley	47
589	ron_young	Ron Young	48
589	s_epatha_merkerson	S. Epatha Merkerson	7
589	shane_wilder	Shane Wilder	45
589	terrence_evans	Terrence Evans	49
589	tom_mcdonald	Tom McDonald	32
589	tony_simotes	Tony Simotes	40
589	van-ling	Van Ling	29
589	xander_berkeley	Xander Berkeley	11
590	1053077-graham_greene	Graham Greene	3
590	1084605-james_mitchell	James Mitchell	47
590	annie_costner	Annie Costner	22
590	bill_w_curry	Bill W. Curry	23
590	billy_burton	Billy Burton	15
590	buffalo_child	Buffalo Child	19
590	carter_hanner	Carter Hanner	31
590	chad_dowdell	Chad Dowdell	48
590	charles_rocket	Charles Rocket	8
590	clayton_big_eagle	Clayton Big Eagle	14
590	conor_duffy	Conor Duffy	26
590	david_j_fuller	David J. Fuller	28
590	donald_hotton	Donald Hotton	34
590	doris_leader_charge	Doris Leader Charge	17
590	elise_daniel	Elise Daniel	25
590	floyd_red_crow_westerman	Floyd 'Red Crow' Westerma...	5
590	frank_p_costanza	Frank P. Costanza	21
590	jason_r_lone_hill	Jason R. Lone Hill	36
590	jimmy_herman	Jimmy Herman	10
590	john_tail	John Tail	44
590	kent_hays	Kent Hays	32
590	kevin_costner	Kevin Costner	1
590	kirk_baltz	Kirk Baltz	12
590	larry-joshua	Larry Joshua	35
590	maretta_big_crow	Maretta Big Crow	13
590	marvin_holy	Marvin Holy	33
590	mary_mcdonnell	Mary McDonnell	2
590	maury_chaykin	Maury Chaykin	9
590	michael_spears	Michael Spears	42
590	nathan_lee_chasing_his_horse	Nathan Lee Chasing His Ho...	11
590	nick_thompson	Nick Thompson	49
590	otakuye_conroy	Otakuye Conroy	20
590	percy_white_plume	Percy White Plume	40
590	raymond_newholy	Raymond Newholy	37
590	redwing_ted_nez	Redwing Ted Nez	38
590	richard_leader_charge	Richard Leader Charge	18
590	rl_curtin	R.L. Curtin	24
590	robert_goldman	Robert Goldman	29
590	robert_pastorelli	Robert Pastorelli	7
590	rodney_a_grant	Rodney A. Grant	4
590	ryan_white_bull	Ryan White Bull	45
590	sheldon_peters_wolfchild	Sheldon Peters Wolfchild	46
590	steve-reevis	Steve Reevis	41
590	steve_chambers	Steve Chambers	16
590	tantoo_cardinal	Tantoo Cardinal	6
590	tom_everett	Tom Everett	27
590	tony_pierce	Tony Pierce	39
590	wayne_grace	Wayne Grace	30
590	wes_studi	Wes Studi	43
591	1052178-phil_morris	Phil Morris	1
591	_0224172	Frank Di Paolo	1
591	_0396697	Ronald E. House	1
591	_0921273	Robert Werham	1
591	billy_blanks	Billy Blanks	1
591	brant_von_hoffman	Brant von Hoffman	1
591	charles_kahlenberg	Charles Kahlenberg	1
591	ed-berke	Ed Berke	1
591	gary_kasper	Gary Kasper	1
591	james_karen	James Karen	1
591	lisa-stahl	Lisa Stahl	1
591	lisa_comshaw	Lisa Comshaw	1
591	richard_norton	Richard Norton	1
591	roddy_piper	Roddy Piper	1
591	sal_landi	Sal Landi	1
592	adam_west	Adam West	1
592	alan_napier	Alan Napier	7
592	burgess_meredith	Burgess Meredith	5
592	burt_ward	Burt Ward	2
592	cesar_romero	Cesar Romero	4
592	dick_crockett	Dick Crockett	14
592	frank_gorshin	Frank Gorshin	6
592	george_sawava	George Sawava	15
592	gil_perkins	Gil Perkins	13
592	lee_meriwether	Lee Meriwether	3
592	madge_blake	Madge Blake	10
592	milton_frome	Milton Frome	12
592	neil_hamilton	Neil Hamilton	8
592	reginald_denny	Reginald Denny	11
592	stafford-repp	Stafford Repp	9
593	1021090-tracey_walter	Tracey Walter	43
593	1063182-bill_miller	Bill Miller	56
593	adelle_lutz	Adelle Lutz	48
593	alex_coleman	Alex Coleman	20
593	andre_b_blake	Andre B. Blake	14
593	anthony_heald	Anthony Heald	4
593	anthony_hopkins	Anthony Hopkins	2
593	bill_dalzell_iii	Bill Dalzell III	21
593	brent-hinkley	Brent Hinkley	26
593	brooke_smith	Brooke Smith	5
593	buzz-kilman	Buzz Kilman	28
593	chad_dowdell	Chad Dowdell	53
593	charles_napier	Charles Napier	9
593	chris_isaak	Chris Isaak	47
593	chuck_aber	Chuck Aber	11
593	cynthia_ettinger	Cynthia Ettinger	24
593	dan_butler	Dan Butler	19
593	daniel_von_bargen	Daniel von Bargen	42
593	danny_darst	Danny Darst	46
593	david_earle	David Earle	23
593	diane_baker	Diane Baker	7
593	don_brockett	Don Brockett	17
593	frank_seals_jr	Frank Seals Jr.	39
593	frankie_faison	Frankie Faison	25
593	gene_borkan	Gene Borkan	16
593	george_a_romero	George A. Romero	10
593	george_michael	George Michael	54
593	george_red_schwartz	George "Red" Schwartz	38
593	harry_northrup	Harry Northrup	33
593	howard_feuer	Howard Feuer	52
593	james_b_howard	James B. Howard	27
593	jeffrie_lane	Jeffrie Lane	30
593	jim_dratfield	Jim Dratfield	22
593	jim_roche	Jim Roche	34
593	jodie_foster	Jodie Foster	1
593	john_hall	John Hall	55
593	josh_broder	Josh Broder	18
593	kasi_lemmons	Kasi Lemmons	8
593	kenneth_utt	Kenneth Utt	50
593	lamont_arnold	Lamont Arnold	12
593	lauren_roselli	Lauren Roselli	35
593	lawrence_a_bonney	Lawrence A. Bonney	15
593	lawrence_t_wrentz	Lawrence T. Wrentz	44
593	leib_lensky	Leib Lensky	32
593	masha_skorobogatov	Masha Skorobogatov	40
593	obba_babatunde	Obba Babatundé	13
593	pat_mcnamara	Pat McNamara	51
593	paul_lazar	Paul Lazar	31
593	rebecca_saxon	Rebecca Saxon	37
593	ron_vawter	Ron Vawter	41
593	scott_glenn	Scott Glenn	3
593	stanton_miranda	Stanton-Miranda	49
593	steve_wyatt	Steve Wyatt	45
593	stuart_rudin	Stuart Rudin	36
593	ted_levine	Ted Levine	6
593	tommy_lafitte	Tommy Lafitte	29
594	claudio_abbado	Claudio Abbado	1
594	raul_julia	Raul Julia	2
594	yevgeny_kissin	Yevgeny Kissin	3
595	albert_tavares	Albert Tavares	22
595	alec_murphy	Alec Murphy	18
595	alvin-epstein	Alvin Epstein	16
595	angela_lansbury	Angela Lansbury	5
595	bradley_michael_pierce	Bradley Michael Pierce	10
595	bradley_pierce	Bradley Pierce	23
595	brian_cummings	Brian Cummings	15
595	david_ogden_stiers	David Ogden Stiers	7
595	frank_welker	Frank Welker	21
595	hal_smith	Hal Smith	20
595	jerry_orbach	Jerry Orbach	4
595	jesse_corti	Jesse Corti	8
595	jo_ann_worley	Jo Ann Worley	11
595	kath_soucie	Kath Soucie	19
595	kimmy_robertson	Kimmy Robertson	12
595	mary_kay_bergman	Mary Kay Bergman	13
595	mia_farrow	Mia Farrow	1
595	paige_ohara	Paige O'Hara	2
595	rex_everhart	Rex Everhart	9
595	richard_white	Richard White	6
595	robby_benson	Robby Benson	3
595	tony_jay	Tony Jay	17
595	vanna_bonta	Vanna Bonta	14
596	charles_judels	Charles Judels	8
596	christian_rub	Christian Rub	3
596	cliff_edwards	Cliff Edwards	2
596	dick_jones	Dick Jones	1
596	dickie_jones	Dickie Jones	10
596	don_brodie	Don Brodie	6
596	evelyn_venable	Evelyn Venable	9
596	frankie_darro	Frankie Darro	7
596	mel_blanc	Mel Blanc	5
596	walter_catlett	Walter Catlett	4
597	abdul_salaam_el_razaac	Abdul Salaam El Razaac	38
597	alex_hydewhite	Alex Hyde-White	7
597	alex_staltler	Alex Staltler	62
597	allan_kent	Allan Kent	47
597	amy_yasbeck	Amy Yasbeck	8
597	amzie-strickland	Amzie Strickland	20
597	barbara_knox	Barbara Knox	70
597	bill_applebaum	Bill Applebaum	23
597	bruce_eckstut	Bruce Eckstut	37
597	calvin_remsberg	Calvin Remsberg	59
597	carol_williard	Carol Williard	66
597	cheri_caspari	Cheri Caspari	35
597	daniel_bardol	Daniel Bardol	26
597	dey_young	Dey Young	16
597	dianne_crittenden	Dianne Crittenden	69
597	don_feldstein	Don Feldstein	40
597	douglas_stitzel	Douglas Stitzel	63
597	elinor_donahue	Elinor Donahue	11
597	frank_campanella	Frank Campanella	33
597	gary-greene	Gary Greene	43
597	hank_azaria	Hank Azaria	13
597	harvey_keenan	Harvey Keenan	46
597	hector_elizondo	Hector Elizondo	6
597	jacqueline_woolsey	Jacqueline Woolsey	67
597	james_patrick_dunne	James Patrick Dunne	36
597	jane-morris	Jane Morris	52
597	jason_alexander	Jason Alexander	4
597	jason_randal	Jason Randal	68
597	jeff_michalski	Jeff Michalski	51
597	john_david_carson	John David Carson	34
597	judith_baldwin	Judith Baldwin	25
597	julia_roberts	Julia Roberts	2
597	julie_paris	Julie Paris	56
597	karin_calabro	Karin Calabro	32
597	kathi_marshall	Kathi Marshall	49
597	larry_hankin	Larry Hankin	14
597	larry_miller	Larry Miller	10
597	laura_san_giacomo	Laura San Giacomo	5
597	laurelle_brooks	Laurelle Brooks	30
597	lloyd_nelson	Lloyd Nelson	54
597	lloyd_williams	Lloyd Williams	65
597	lucinda-crosby	Lucinda Crosby	18
597	lynda_goodfriend	Lynda Goodfriend	42
597	mariann-aalda	Mariann Aalda	21
597	marty_nadler	Marty Nadler	53
597	marvin_braveman	Marvin Braveman	29
597	michael_bryan_french	Michael Bryan French	41
597	minda_burr	Minda Burr	31
597	mychael_bates	Mychael Bates	27
597	nancy_locke	Nancy Locke	19
597	norman_large	Norman Large	48
597	patrick_d_stuart	Patrick D. Stuart	64
597	patrick_richwood	Patrick Richwood	9
597	r_darrell_hunter	R. Darrell Hunter	15
597	ralph_bellamy	Ralph Bellamy	3
597	rc_everbeck	R.C. Everbeck	39
597	reed_anthony	Reed Anthony	22
597	rhonda_hansome	Rhonda Hansome	44
597	richard_gere	Richard Gere	1
597	robyn_peterson	Robyn Peterson	57
597	rodney_kageyama	Rodney Kageyama	45
597	scott_a_marshall	Scott A. Marshall	50
597	shane_ross	Shane Ross	61
597	stacy_keach_sr	Stacy Keach Sr.	17
597	steve_restivo	Steve Restivo	60
597	tom_nolan	Tom Nolan	55
597	tracy-bjork	Tracy Bjork	28
597	tracy_reiner	Tracy Reiner	58
597	valorie_armstrong	Valorie Armstrong	24
597	william_gallo	William Gallo	12
598	agnes_soral	Agnès Soral	1
598	alexandr_zalivalov	Alexandr Zalivalov	13
598	andrei_urgant	Andrei Urgant	6
598	kira_krejlispetrova	Kira Krejlis-Petrova	15
598	kira_kreylispetrova	Kira Kreylis-Petrova	5
598	natalya_ipatova	Natalya Ipatova	7
598	nina-usatova	Nina Usatova	4
598	serguei-dontsov	Sergei Dontsov	2
598	tamara_timofeeva	Tamara Timofeeva	10
598	victor_mikhailov	Victor Mikhailov	14
598	viktor_gogolev	Viktor Gogolev	9
598	viktor_mikhailov	Viktor Mikhailov	3
598	vladimir_kalish	Vladimir Kalish	12
598	yelena-drapeko	Yelena Drapeko	8
598	zhan_vopper	Zhan Vopper	11
599	1007769-ben_johnson	Ben Johnson	7
599	albert_dekker	Albert Dekker	11
599	alfonso_arau	Alfonso Arau	23
599	aurora_clavel	Aurora Clavel	27
599	bill_hart	Bill Hart	24
599	bo_hopkins	Bo Hopkins	12
599	chano_urueta	Chano Urueta	25
599	dub_taylor	Dub Taylor	13
599	edmond_obrien	Edmond O'Brien	4
599	elsa_cardenas	Elsa Cardenas	16
599	emilio_fernandez	Emilio Fernandez	8
599	enrique_lucero	Enrique Lucero	20
599	ernest_borgnine	Ernest Borgnine	2
599	fernando_wagner	Fernando Wagner	26
599	jaime_sanchez	Jaime Sanchez	6
599	jorge_russek	Jorge Russek	22
599	lq_jones	L.Q. Jones	10
599	margarito_luna	Margarito Luna	21
599	paul_harper	Paul Harper	19
599	pedro_galvan	Pedro Galvan	18
599	rayford_barnes	Rayford Barnes	15
599	rene_dupeyron	Rene Dupeyron	17
599	robert_ryan	Robert Ryan	3
599	sonia_amelio	Sonia Amelio	14
599	strother_martin	Strother Martin	9
599	warren_oates	Warren Oates	5
599	william_holden	William Holden	1
600	ann_wedgeworth	Ann Wedgeworth	9
600	brad_leland	Brad Leland	12
600	charlotte_ross	Charlotte Ross	13
600	gil_bellows	Gil Bellows	1
600	jace_alexander	Jace Alexander	5
600	jack_nance	Jack Nance	8
600	jeffrey_combs	Jeffrey Combs	4
600	michael_bowen	Michael Bowen	7
600	peter_fonda	Peter Fonda	6
600	renee_zellweger	Renée Zellweger	2
600	rory_cochrane	Rory Cochrane	3
600	tammy_le_blanc	Tammy Le Blanc	10
600	wiley-wiggins	Wiley Wiggins	11
602	art_blakey	Art Blakey	1
602	art_farmer	Art Farmer	4
602	buck_clayton	Buck Clayton	3
602	cab_calloway	Cab Calloway	2
602	charles_mingus	Charles Mingus	11
602	count_basie	Count Basie	8
602	dizzy_gillespie	Dizzy Gillespie	9
602	ernie_wilkins	Ernie Wilkins	14
602	gerry_mulligan	Gerry Mulligan	7
602	hank_jones	Hank Jones	18
602	hezekiah_leroy_gordon_stuff_smith	Hezekiah Leroy Gordon "St...	16
602	johnny_griffin	Johnny Griffin	19
602	jonah_jones	Jonah Jones	17
602	marian_mcpartland	Marian McPartland	15
602	milt_hinton	Milt Hinton	5
602	mona_hinton	Mona Hinton	6
602	quincy_jones	Quincy Jones	10
602	sonny_rollins	Sonny Rollins	13
602	thelonious_monk	Thelonious Monk	12
603	amber_benson	Amber Benson	8
603	amy_brenneman	Amy Brenneman	29
603	brad-hall	Brad Hall	15
603	brian_frank	Brian Frank	23
603	cameron_boyd	Cameron Boyd	10
603	caroline_lagerfelt	Caroline Lagerfelt	16
603	christopher_curry	Christopher Curry	12
603	dana_wheelernicholson	Dana Wheeler-Nicholson	20
603	danny_masterson	Danny Masterson	34
603	dean_williams	Dean Williams	21
603	dennis-bowen	Dennis Bowen	22
603	donald_bishop	Donald Bishop	30
603	ed_flanders	Ed Flanders	14
603	eliza_dushku	Eliza Dushku	13
603	jack_black	Jack Black	26
603	james_arone	James Arone	7
603	janeane_garofalo	Janeane Garofalo	4
603	jayne_brook	Jayne Brook	11
603	johnny_whitworth	Johnny Whitworth	28
603	juney_smith	Juney Smith	32
603	kate-williamson	Kate Williamson	33
603	lindsay_crouse	Lindsay Crouse	6
603	mae-whitman	Mae Whitman	27
603	maria_pitillo	Maria Pitillo	19
603	matthew_modine	Matthew Modine	1
603	michael_bofshever	Michael Bofshever	9
603	michael_spound	Michael Spound	24
603	mina_kolb	Mina Kolb	25
603	paul_reiser	Paul Reiser	3
603	randy_quaid	Randy Quaid	2
603	rob_reiner	Rob Reiner	5
603	ross_malinger	Ross Malinger	17
603	stephanie_shroyer	Stephanie Shroyer	31
603	wendell_pierce	Wendell Pierce	18
605	alex_d_linz	Alex D. Linz	4
605	amanda_peet	Amanda Peet	19
605	anna-maria-horsford	Anna Maria Horsford	11
605	barry_kivel	Barry Kivel	13
605	bitty_schram	Bitty Schram	15
605	charles_durning	Charles Durning	5
605	ellen_greene	Ellen Greene	8
605	george_clooney	George Clooney	2
605	gregory_jbara	Gregory Jbara	18
605	holland_taylor	Holland Taylor	16
605	joe_grifasi	Joe Grifasi	10
605	jon_robin_baitz	Jon Robin Baitz	7
605	mae-whitman	Mae Whitman	3
605	michael_massee	Michael Massee	14
605	michelle_pfeiffer	Michelle Pfeiffer	1
605	pete_hamill	Pete Hamill	9
605	rachel_york	Rachel York	17
605	robert_klein	Robert Klein	6
605	sheila_kelley	Sheila Kelley	12
606	1072634-matt_clark	Matt Clark	17
606	amy_ryder	Amy Ryder	16
606	bill_nunn	Bill Nunn	14
606	brian_moore	Brian Moore	18
606	carol_sutton	Carol Sutton	20
606	caroline_barclay	Caroline Barclay	7
606	daniel-dupont	Daniel Dupont	10
606	david_gianopoulos	David Gianopoulos	11
606	fay_hauser	Fay Hauser	6
606	kelly_rowan	Kelly Rowan	2
606	margaret_howell	Margaret Howell	12
606	michael_culkin	Michael Culkin	9
606	ralph_joseph	Ralph Joseph	13
606	randy_oglesby	Randy Oglesby	19
606	russell_buchanan	Russell Buchanan	8
606	steve_picerni	Steve Picerni	15
606	timothy_carhart	Timothy Carhart	3
606	tony_todd	Tony Todd	1
606	veronica_cartwright	Veronica Cartwright	4
606	william_oleary	William O'Leary	5
608	bruce_campbell	Bruce Campbell	10
608	cliff_rakerd	Cliff Rakerd	16
608	frances_mcdormand	Frances McDormand	1
608	gary_houston	Gary Houston	11
608	harve_presnell	Harve Presnell	5
608	john_carroll_lynch	John Carroll Lynch	6
608	jose_feliciano	Jose Feliciano	14
608	kristin-rudrud	Kristin Rudrud	7
608	larry_brandenburg	Larry Brandenburg	8
608	peter_stormare	Peter Stormare	4
608	sharon_anderson	Sharon Anderson	15
608	stephen_park	Stephen Park	9
608	steve-park	Steve Park	18
608	steve-reevis	Steve Reevis	13
608	steve_buscemi	Steve Buscemi	3
608	tony_denman	Tony Denman	17
608	warren-keith	Warren Keith	12
608	william_h_macy	William H. Macy	2
609	adam_goldberg	Adam Goldberg	11
609	al_michaels	Al Michaels	15
609	benji_thall	Benji Thall	7
609	bob_uecker	Bob Uecker	19
609	carla_gugino	Carla Gugino	12
609	jon_polito	Jon Polito	17
609	kevin_timothy_chevalia	Kevin Timothy Chevalia	4
609	kim_greist	Kim Greist	2
609	max_perlich	Max Perlich	16
609	michael_j_fox	Michael J. Fox	5
609	michael_patrick_bell	Michael Patrick Bell	10
609	michael_rispoli	Michael Rispoli	9
609	ralph_waite	Ralph Waite	8
609	robert_hays	Robert Hays	1
609	ross_malinger	Ross Malinger	14
609	sally_field	Sally Field	6
609	sinbad	Sinbad	18
609	stephen_tobolowsky	Stephen Tobolowsky	21
609	tisha_campbell	Tisha Campbell	20
609	tisha_campbell_martin	Tisha Campbell-Martin	23
609	tommy_lasorda	Tommy Lasorda	13
609	veronica_lauren	Veronica Lauren	3
609	will_sasso	Will Sasso	22
610	al_waxman	Al Waxman	26
610	alice_playten	Alice Playten	8
610	august_schellenberg	August Schellenberg	12
610	cedric_smith	Cedric Smith	21
610	charles_joliffe	Charles Joliffe	23
610	don_francks	Don Francks	4
610	douglas_kenney	Douglas Kenney	19
610	eugene_levy	Eugene Levy	6
610	george_touliatos	George Touliatos	22
610	harold_ramis	Harold Ramis	9
610	harvey_atkin	Harvey Atkin	15
610	jackie_burroughs	Jackie Burroughs	2
610	joe_flaherty	Joe Flaherty	18
610	john_candy	John Candy	3
610	john_vernon	John Vernon	13
610	len_doncheff	Len Doncheff	25
610	marilyn_lightstone	Marilyn Lightstone	7
610	martin_lavut	Martin Lavut	5
610	mavor_moore	Mavor Moore	20
610	patty_dworkin	Patty Dworkin	17
610	richard_romanus	Richard Romanus	11
610	rodger_bumpass	Rodger Bumpass	1
610	susan_roman	Susan Roman	10
610	thor-bishopric	Thor Bishopric	16
